date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:25:29	69565/69565	---M--	200	added ('OK')	image/jpeg	etag:%2242ae73be684d51:0%22	https://www.fine-industries.com/img/ss-round-pipes.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/img/ss-round-pipes.jpg	(from https://www.fine-industries.com/pipe-fitting.php)
14:25:31	79008/79008	---M--	200	added ('OK')	image/jpeg	etag:%2279f54f3ce684d51:0%22	https://www.fine-industries.com/img/ss-squre-pipes.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/img/ss-squre-pipes.jpg	(from https://www.fine-industries.com/pipe-fitting.php)
14:25:31	22171/22171	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2012:25:31%20GMT	https://www.fine-industries.com/index.php	C:/My%20Web%20Sites/swg111/www.fine-industries.com/index-2.html	(from https://www.fine-industries.com/socket-weld-fittings.php)
14:25:32	30261/30261	---M--	200	added ('OK')	image/jpeg	etag:%222b8c833de684d51:0%22	https://www.fine-industries.com/img/valve.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/img/valve.jpg	(from https://www.fine-industries.com/valve.php)
14:25:34	108151/108151	---M--	200	added ('OK')	image/jpeg	etag:%22ffca2e39e684d51:0%22	https://www.fine-industries.com/img/profile-cutting.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/img/profile-cutting.jpg	(from https://www.fine-industries.com/profile-cutting.php)
14:25:35	77287/77287	---M--	200	added ('OK')	image/jpeg	etag:%2245924035e684d51:0%22	https://www.fine-industries.com/img/ms-plate.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/img/ms-plate.jpg	(from https://www.fine-industries.com/ms-plate.php)
14:25:36	46797/46797	---M--	200	added ('OK')	image/jpeg	etag:%22d9d0cc3be684d51:0%22	https://www.fine-industries.com/img/ss-plates.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/img/ss-plates.jpg	(from https://www.fine-industries.com/ss-plate.php)
14:25:40	39026/39026	---M--	200	added ('OK')	image/jpeg	etag:%221ab2133ae684d51:0%22	https://www.fine-industries.com/img/seamless-pipe.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/img/seamless-pipe.jpg	(from https://www.fine-industries.com/pipe-seamless.php)
14:25:43	315437/315437	---M--	200	added ('OK')	image/png	etag:%224cd1338e684d51:0%22	https://www.fine-industries.com/img/pipe-erw.png	C:/My%20Web%20Sites/swg111/www.fine-industries.com/img/pipe-erw.png	(from https://www.fine-industries.com/pipe-erw.php)
14:25:43	19148/19148	---M--	200	added ('OK')	image/jpeg	etag:%227c3ea139e684d51:0%22	https://www.fine-industries.com/img/round-bar.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/img/round-bar.jpg	(from https://www.fine-industries.com/round-bar.php)
14:25:45	40859/40859	---M--	200	added ('OK')	image/jpeg	etag:%22eaa6a323e684d51:0%22	https://www.fine-industries.com/img/fastners.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/img/fastners.jpg	(from https://www.fine-industries.com/fastners.php)
14:25:50	94437/94437	---M--	200	added ('OK')	image/jpeg	etag:%22a7cb863ce684d51:0%22	https://www.fine-industries.com/img/steel-angles.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/img/steel-angles.jpg	(from https://www.fine-industries.com/steel-angles.php)
14:25:51	76596/76596	---M--	200	added ('OK')	image/jpeg	etag:%228e52c3de684d51:0%22	https://www.fine-industries.com/img/steel-channel.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/img/steel-channel.jpg	(from https://www.fine-industries.com/steel-channel.php)
14:25:54	25018/25018	---M--	200	added ('OK')	image/jpeg	etag:%22785c03ce684d51:0%22	https://www.fine-industries.com/img/steel-beam.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/img/steel-beam.jpg	(from https://www.fine-industries.com/steel-beam.php)
14:25:56	24861/24861	---MCZ	200	added ('OK')	text/css	etag:W/%22c4164c1ae684d51:0%22	https://www.fine-industries.com/css/lightgallery.css	C:/My%20Web%20Sites/swg111/www.fine-industries.com/css/lightgallery.css	(from https://www.fine-industries.com/gallery.php)
14:25:58	4516/4516	---MCZ	200	added ('OK')	text/css	etag:W/%22f351471ae684d51:0%22	https://www.fine-industries.com/css/lightgallery2.css	C:/My%20Web%20Sites/swg111/www.fine-industries.com/css/lightgallery2.css	(from https://www.fine-industries.com/gallery.php)
14:26:40	37822/37822	---M--	200	added ('OK')	image/jpeg	etag:%228276e6cb35a0d51:0%22	https://www.fine-industries.com/img/gal-CS-1.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/img/gal-CS-1.jpg	(from https://www.fine-industries.com/gallery.php)
14:27:05	62133/62133	---M--	200	added ('OK')	image/jpeg	etag:%22548c9ccb35a0d51:0%22	https://www.fine-industries.com/img/gal-MS-1.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/img/gal-MS-1.jpg	(from https://www.fine-industries.com/gallery.php)
14:27:09	46743/46743	---M--	200	added ('OK')	image/jpeg	etag:%222ba171cb35a0d51:0%22	https://www.fine-industries.com/img/gal-SS-1.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/img/gal-SS-1.jpg	(from https://www.fine-industries.com/gallery.php)
14:27:17	22607/22607	---M--	200	added ('OK')	image/jpeg	etag:%227ffaecc935a0d51:0%22	https://www.fine-industries.com/img/gal-weldneck-1.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/img/gal-weldneck-1.jpg	(from https://www.fine-industries.com/gallery.php)
14:27:18	53926/53926	---M--	200	added ('OK')	image/jpeg	etag:%22561e70ca35a0d51:0%22	https://www.fine-industries.com/img/gal-forged-1.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/img/gal-forged-1.jpg	(from https://www.fine-industries.com/gallery.php)
14:27:26	171263/171263	---M--	200	added ('OK')	image/jpeg	etag:%224113e30e684d51:0%22	https://www.fine-industries.com/img/image3.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/img/image3.jpg	(from https://www.fine-industries.com/gallery.php)
14:27:28	26520/26520	---M--	200	added ('OK')	image/jpeg	etag:%224d2f5c835a0d51:0%22	https://www.fine-industries.com/img/image4=1.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/img/image4=1.jpg	(from https://www.fine-industries.com/gallery.php)
14:27:31	53527/53527	---M--	200	added ('OK')	image/jpeg	etag:%2258f084c835a0d51:0%22	https://www.fine-industries.com/img/image5=1.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/img/image5=1.jpg	(from https://www.fine-industries.com/gallery.php)
14:27:36	40701/40701	---M--	200	added ('OK')	image/jpeg	etag:%229c6d83c735a0d51:0%22	https://www.fine-industries.com/img/gal-ss-plates-1.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/img/gal-ss-plates-1.jpg	(from https://www.fine-industries.com/gallery.php)
14:27:36	49543/49543	---M--	200	added ('OK')	image/jpeg	etag:%22e22e4c835a0d51:0%22	https://www.fine-industries.com/img/image6=1.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/img/image6=1.jpg	(from https://www.fine-industries.com/gallery.php)
14:27:43	46834/46834	---M--	200	added ('OK')	image/jpeg	etag:%221798ec735a0d51:0%22	https://www.fine-industries.com/img/gal-pipe-erw-1.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/img/gal-pipe-erw-1.jpg	(from https://www.fine-industries.com/gallery.php)
14:27:44	29699/29699	---M--	200	added ('OK')	image/jpeg	etag:%227dd68dc635a0d51:0%22	https://www.fine-industries.com/img/gal-seamless-pipe-1.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/img/gal-seamless-pipe-1.jpg	(from https://www.fine-industries.com/gallery.php)
14:28:03	41378/41378	---M--	200	added ('OK')	image/jpeg	etag:%22d9c51dc635a0d51:0%22	https://www.fine-industries.com/img/gal-round-bar-1.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/img/gal-round-bar-1.jpg	(from https://www.fine-industries.com/gallery.php)
14:28:13	39679/39679	---M--	200	added ('OK')	image/jpeg	etag:%229ee0d1ca35a0d51:0%22	https://www.fine-industries.com/img/gal-steel-channel-1.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/img/gal-steel-channel-1.jpg	(from https://www.fine-industries.com/gallery.php)
14:28:17	112601/112601	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267755148e684d51:0%22	https://www.fine-industries.com/js/lightgallery-all.js	C:/My%20Web%20Sites/swg111/www.fine-industries.com/js/lightgallery-all.js	(from https://www.fine-industries.com/gallery.php)
14:28:30	66393/66393	---M--	200	added ('OK')	image/jpeg	etag:%22c4b36dce684d51:0%22	https://www.fine-industries.com/certificate/certificates1.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/certificate/certificates1.jpg	(from https://www.fine-industries.com/certificates.php)
14:28:45	89329/89329	---M--	200	added ('OK')	image/jpeg	etag:%224e38596f32a0d51:0%22	https://www.fine-industries.com/certificate/certificates2-1.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/certificate/certificates2-1.jpg	(from https://www.fine-industries.com/certificates.php)
14:30:02	275357/275357	---M--	200	added ('OK')	image/jpeg	etag:%22653796b32a0d51:0%22	https://www.fine-industries.com/certificate/certificates7-1.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/certificate/certificates7-1.jpg	(from https://www.fine-industries.com/certificates.php)
14:30:03	120755/120755	---M--	200	added ('OK')	image/jpeg	etag:%228a3ce26b32a0d51:0%22	https://www.fine-industries.com/certificate/certificates8-1.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/certificate/certificates8-1.jpg	(from https://www.fine-industries.com/certificates.php)
14:30:05	220716/220716	---M--	200	added ('OK')	image/jpeg	etag:%225ab0356c32a0d51:0%22	https://www.fine-industries.com/certificate/certificates9-1.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/certificate/certificates9-1.jpg	(from https://www.fine-industries.com/certificates.php)
14:30:07	178691/178691	---M--	200	added ('OK')	image/jpeg	etag:%228a23a86c32a0d51:0%22	https://www.fine-industries.com/certificate/certificates10-1.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/certificate/certificates10-1.jpg	(from https://www.fine-industries.com/certificates.php)
14:30:10	264885/264885	---M--	200	added ('OK')	image/jpeg	etag:%22cb81646d32a0d51:0%22	https://www.fine-industries.com/certificate/certificates12-1.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/certificate/certificates12-1.jpg	(from https://www.fine-industries.com/certificates.php)
14:30:10	256644/256644	---M--	200	added ('OK')	image/jpeg	etag:%22cdf9fd6c32a0d51:0%22	https://www.fine-industries.com/certificate/certificates11-1.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/certificate/certificates11-1.jpg	(from https://www.fine-industries.com/certificates.php)
14:30:12	187630/187630	---M--	200	added ('OK')	image/jpeg	etag:%223545a76d32a0d51:0%22	https://www.fine-industries.com/certificate/certificates13-1.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/certificate/certificates13-1.jpg	(from https://www.fine-industries.com/certificates.php)
14:30:13	26941/26941	---M--	200	added ('OK')	image/png	etag:%222f6bcc15e684d51:0%22	https://www.fine-industries.com/client/client1.png	C:/My%20Web%20Sites/swg111/www.fine-industries.com/client/client1.png	(from https://www.fine-industries.com/client.php)
14:30:14	293340/293340	---M--	200	added ('OK')	image/jpeg	etag:%227ff2336e32a0d51:0%22	https://www.fine-industries.com/certificate/certificates14-1.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/certificate/certificates14-1.jpg	(from https://www.fine-industries.com/certificates.php)
14:30:14	6249/6249	---M--	200	added ('OK')	image/png	etag:%22b165c416e684d51:0%22	https://www.fine-industries.com/client/client2.png	C:/My%20Web%20Sites/swg111/www.fine-industries.com/client/client2.png	(from https://www.fine-industries.com/client.php)
14:30:15	8020/8020	---M--	200	added ('OK')	image/png	etag:%22c3642117e684d51:0%22	https://www.fine-industries.com/client/client3.png	C:/My%20Web%20Sites/swg111/www.fine-industries.com/client/client3.png	(from https://www.fine-industries.com/client.php)
14:30:15	20383/20383	---M--	200	added ('OK')	image/png	etag:%2254f4c17e684d51:0%22	https://www.fine-industries.com/client/client4.png	C:/My%20Web%20Sites/swg111/www.fine-industries.com/client/client4.png	(from https://www.fine-industries.com/client.php)
14:30:16	12707/12707	---M--	200	added ('OK')	image/png	etag:%229a627e17e684d51:0%22	https://www.fine-industries.com/client/client5.png	C:/My%20Web%20Sites/swg111/www.fine-industries.com/client/client5.png	(from https://www.fine-industries.com/client.php)
14:30:17	21802/21802	---M--	200	added ('OK')	image/png	etag:%22cdc3be17e684d51:0%22	https://www.fine-industries.com/client/client6.png	C:/My%20Web%20Sites/swg111/www.fine-industries.com/client/client6.png	(from https://www.fine-industries.com/client.php)
14:30:18	23668/23668	---M--	200	added ('OK')	image/png	etag:%2274fcf717e684d51:0%22	https://www.fine-industries.com/client/client7.png	C:/My%20Web%20Sites/swg111/www.fine-industries.com/client/client7.png	(from https://www.fine-industries.com/client.php)
14:30:23	31150/31150	---M--	200	added ('OK')	image/png	etag:%22afd6818e684d51:0%22	https://www.fine-industries.com/client/client9.png	C:/My%20Web%20Sites/swg111/www.fine-industries.com/client/client9.png	(from https://www.fine-industries.com/client.php)
14:30:23	26750/26750	---M--	200	added ('OK')	image/png	etag:%2275373118e684d51:0%22	https://www.fine-industries.com/client/client8.png	C:/My%20Web%20Sites/swg111/www.fine-industries.com/client/client8.png	(from https://www.fine-industries.com/client.php)
14:30:24	15257/15257	---M--	200	added ('OK')	image/png	etag:%22b81cbe15e684d51:0%22	https://www.fine-industries.com/client/client10.png	C:/My%20Web%20Sites/swg111/www.fine-industries.com/client/client10.png	(from https://www.fine-industries.com/client.php)
14:30:26	10223/10223	---M--	200	added ('OK')	image/png	etag:%221a7d1d16e684d51:0%22	https://www.fine-industries.com/client/client12.png	C:/My%20Web%20Sites/swg111/www.fine-industries.com/client/client12.png	(from https://www.fine-industries.com/client.php)
14:30:30	5475/5475	---M--	200	added ('OK')	image/png	etag:%2248b81816e684d51:0%22	https://www.fine-industries.com/client/client13.png	C:/My%20Web%20Sites/swg111/www.fine-industries.com/client/client13.png	(from https://www.fine-industries.com/client.php)
14:30:31	10287/10287	---M--	200	added ('OK')	image/png	etag:%22b0187816e684d51:0%22	https://www.fine-industries.com/client/client14.png	C:/My%20Web%20Sites/swg111/www.fine-industries.com/client/client14.png	(from https://www.fine-industries.com/client.php)
14:30:32	7249/7249	---M--	200	added ('OK')	image/png	etag:%22912c6c16e684d51:0%22	https://www.fine-industries.com/client/client15.png	C:/My%20Web%20Sites/swg111/www.fine-industries.com/client/client15.png	(from https://www.fine-industries.com/client.php)
14:30:33	20073/20073	---M--	200	added ('OK')	image/png	etag:%22d73ddc16e684d51:0%22	https://www.fine-industries.com/client/client16.png	C:/My%20Web%20Sites/swg111/www.fine-industries.com/client/client16.png	(from https://www.fine-industries.com/client.php)
14:30:34	1942/1942	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2018%20Feb%202024%2012:30:34%20GMT	https://embedmaps.com/google-maps-authorization/script.js?id=faab215009b3038141207834b38632d2450e329c	C:/My%20Web%20Sites/swg111/embedmaps.com/google-maps-authorization/script1e23.js	(from https://www.fine-industries.com/contact.php)
14:30:35	4024/4024	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%224146561ce684d51:0%22	https://www.fine-industries.com/fonts/lg.eot?n1z373	C:/My%20Web%20Sites/swg111/www.fine-industries.com/fonts/lgd641.eot	(from https://www.fine-industries.com/css/lightgallery.css)
14:30:35	4024/4024	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%224146561ce684d51:0%22	https://www.fine-industries.com/fonts/lg.eot?	C:/My%20Web%20Sites/swg111/www.fine-industries.com/fonts/lgd41d.eot	(from https://www.fine-industries.com/css/lightgallery.css)
14:30:36	3956/3956	---MCZ	200	added ('OK')	font/x-woff	etag:W/%229f1bea1ce684d51:0%22	https://www.fine-industries.com/fonts/lg.woff?n1z373	C:/My%20Web%20Sites/swg111/www.fine-industries.com/fonts/lgd641.woff	(from https://www.fine-industries.com/css/lightgallery.css)
14:30:37	3880/3880	---M--	200	added ('OK')	application/octet-stream	etag:%22f330a01ce684d51:0%22	https://www.fine-industries.com/fonts/lg.ttf?n1z373	C:/My%20Web%20Sites/swg111/www.fine-industries.com/fonts/lgd641.ttf	(from https://www.fine-industries.com/css/lightgallery.css)
14:30:37	8855/8855	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d1e1b01ce684d51:0%22	https://www.fine-industries.com/fonts/lg.svg?n1z373	C:/My%20Web%20Sites/swg111/www.fine-industries.com/fonts/lgd641.svg	(from https://www.fine-industries.com/css/lightgallery.css)
14:30:38	1245/1245	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2012:30:38%20GMT	https://www.fine-industries.com/img/vimeo-play.png	C:/My%20Web%20Sites/swg111/www.fine-industries.com/img/vimeo-play.png	(from https://www.fine-industries.com/css/lightgallery.css)
14:30:39	1245/1245	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2012:30:39%20GMT	https://www.fine-industries.com/img/video-play.png	C:/My%20Web%20Sites/swg111/www.fine-industries.com/img/video-play.png	(from https://www.fine-industries.com/css/lightgallery.css)
14:30:39	1245/1245	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2012:30:39%20GMT	https://www.fine-industries.com/img/youtube-play.png	C:/My%20Web%20Sites/swg111/www.fine-industries.com/img/youtube-play.png	(from https://www.fine-industries.com/css/lightgallery.css)
14:30:40	1245/1245	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2012:30:40%20GMT	https://www.fine-industries.com/img/loading.gif	C:/My%20Web%20Sites/swg111/www.fine-industries.com/img/loading.gif	(from https://www.fine-industries.com/css/lightgallery.css)
14:30:42	48922/48922	---M--	200	added ('OK')	image/jpeg	etag:%222fb5adc535a0d51:0%22	https://www.fine-industries.com/img/gal-steel-angles-1.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/img/gal-steel-angles-1.jpg	(from https://www.fine-industries.com/gallery.php)
14:30:52	221124/221124	---M--	200	added ('OK')	image/jpeg	etag:%22c413f56e32a0d51:0%22	https://www.fine-industries.com/certificate/certificates4-1.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/certificate/certificates4-1.jpg	(from https://www.fine-industries.com/certificates.php)
14:30:55	524288/524288	---M--	200	added ('OK')	image/jpeg	etag:%2282e24e4a26f8d51:0%22	https://www.fine-industries.com/certificate/certificates5.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/certificate/certificates5.jpg	(from https://www.fine-industries.com/certificates.php)
14:30:58	2357305/2357305	---M--	200	added ('OK')	image/png	etag:%2298cc63ccfeb8d71:0%22	https://www.fine-industries.com/certificate/ISO_certificate.PNG	C:/My%20Web%20Sites/swg111/www.fine-industries.com/certificate/ISO_certificate.PNG	(from https://www.fine-industries.com/certificates.php)
14:31:09	487377/487377	---M--	200	added ('OK')	image/jpeg	etag:%227b96d4b26f8d51:0%22	https://www.fine-industries.com/certificate/certificates6.jpg	C:/My%20Web%20Sites/swg111/www.fine-industries.com/certificate/certificates6.jpg	(from https://www.fine-industries.com/certificates.php)
